,IDPdv,IDProducto,Valor,Fecha,PreSugerido,Fecha_Mes
5192,1597133,122957,17350,2021-10-23,19100,2021-10
5193,1597133,122901,7140,2021-10-23,9550,2021-10
5194,1597133,122944,33150,2021-10-23,37300,2021-10
5195,1597133,122922,17550,2021-10-23,18150,2021-10
5196,1597133,123055,6170,2021-10-23,5500,2021-10
5197,1597175,123048,16100,2021-10-23,13800,2021-10
5198,1597175,122947,19900,2021-10-23,22700,2021-10
5199,1597175,122948,11950,2021-10-23,16400,2021-10
5200,1597175,122944,33150,2021-10-23,37300,2021-10
5201,1597175,122945,33150,2021-10-23,37300,2021-10
5202,1597175,122926,27250,2021-10-23,21550,2021-10
5203,1597175,122921,17550,2021-10-23,18150,2021-10
5204,1597175,122907,5460,2021-10-23,6600,2021-10
5205,1597175,122894,8810,2021-10-23,9250,2021-10
5206,1597175,123038,14200,2021-10-23,13800,2021-10
5207,1597175,122911,27150,2021-10-23,30100,2021-10
5208,1597175,122954,9500,2021-10-23,10700,2021-10
5209,1597175,123055,6170,2021-10-23,5500,2021-10
5210,1597175,122930,6000,2021-10-23,7050,2021-10
5211,1597175,123039,14200,2021-10-23,13800,2021-10
5212,1597175,123057,18650,2021-10-23,16200,2021-10
5213,1597175,122958,37750,2021-10-23,43450,2021-10
5214,1597175,122953,7208,2021-10-23,5950,2021-10
5215,1597175,122898,7160,2021-10-23,8250,2021-10
5216,1597175,123033,15400,2021-10-23,16750,2021-10
5217,1597175,123036,18000,2021-10-23,18150,2021-10
5218,1597175,122969,25950,2021-10-23,30550,2021-10
5219,1597175,122905,7000,2021-10-23,7450,2021-10
5220,1597175,123054,6170,2021-10-23,5500,2021-10
5221,1597175,123056,10650,2021-10-23,8850,2021-10
5222,1597175,122912,20000,2021-10-23,26400,2021-10
5223,1597175,122959,41550,2021-10-23,47800,2021-10
5224,1597175,122922,17550,2021-10-23,18150,2021-10
5225,1597175,122938,24850,2021-10-23,30250,2021-10
5226,1597175,122937,24850,2021-10-23,30250,2021-10
5227,1597175,122891,9320,2021-10-23,8500,2021-10
5228,1597175,122901,7140,2021-10-23,9550,2021-10
5229,1597175,123083,15100,2021-10-23,16300,2021-10
5230,1597175,122892,12450,2021-10-23,12600,2021-10
5231,1597175,122917,9970,2021-10-23,11950,2021-10
5232,1597175,122929,6000,2021-10-23,7050,2021-10
5233,1597175,123052,25100,2021-10-23,21000,2021-10
5234,1597175,122906,6670,2021-10-23,6000,2021-10
5235,1597175,123030,36500,2021-10-23,40100,2021-10
5236,1597175,122946,19900,2021-10-23,22700,2021-10
5237,1597175,122957,17350,2021-10-23,19100,2021-10
5238,1597175,122942,12800,2021-10-23,15900,2021-10
5239,1597175,122902,9710,2021-10-23,10450,2021-10
5240,1597175,123040,10900,2021-10-23,9800,2021-10
5241,1597175,122949,11950,2021-10-23,16400,2021-10
5242,1597175,122909,9370,2021-10-23,9800,2021-10
5243,1597175,123053,25100,2021-10-23,21000,2021-10
5244,1597175,122952,7200,2021-10-23,5950,2021-10
5245,1597175,122910,9370,2021-10-23,9800,2021-10
5246,1597175,123078,5600,2021-10-23,6650,2021-10
5247,1597175,123032,15400,2021-10-23,16750,2021-10
5248,1597205,122930,5930,2021-10-23,7050,2021-10
5249,1597205,122949,13000,2021-10-23,16400,2021-10
5250,1597205,122902,10250,2021-10-23,10450,2021-10
5251,1597205,122947,19250,2021-10-23,22700,2021-10
5252,1597205,123033,15400,2021-10-23,16750,2021-10
5253,1597205,122942,12250,2021-10-23,15900,2021-10
5254,1597205,122954,8190,2021-10-23,10700,2021-10
5255,1597205,122939,12250,2021-10-23,15900,2021-10
5256,1597205,123057,13550,2021-10-23,16200,2021-10
5257,1597205,123030,36050,2021-10-23,40100,2021-10
5258,1597205,122901,7850,2021-10-23,9550,2021-10
5259,1597205,122912,20000,2021-10-23,26400,2021-10
5260,1597205,122894,8810,2021-10-23,9250,2021-10
5261,1597205,122909,8880,2021-10-23,9800,2021-10
5262,1597205,122929,5930,2021-10-23,7050,2021-10
5263,1597205,122917,9350,2021-10-23,11950,2021-10
5264,1597205,123082,14100,2021-10-23,16300,2021-10
5265,1597205,122959,39400,2021-10-23,47800,2021-10
5266,1597205,123036,15050,2021-10-23,18150,2021-10
5267,1597205,123040,10600,2021-10-23,9800,2021-10
5268,1597205,122952,7200,2021-10-23,5950,2021-10
5269,1597205,123056,9060,2021-10-23,8850,2021-10
5270,1597205,122905,7690,2021-10-23,7450,2021-10
5271,1597205,123038,12600,2021-10-23,13800,2021-10
5272,1597205,122956,19100,2021-10-23,21000,2021-10
5273,1597205,122938,24100,2021-10-23,30250,2021-10
5274,1597205,122946,19250,2021-10-23,22700,2021-10
5275,1597205,122969,24950,2021-10-23,30550,2021-10
5276,1597205,122907,5360,2021-10-23,6600,2021-10
5277,1597205,122922,16350,2021-10-23,18150,2021-10
5278,1597205,123032,15400,2021-10-23,16750,2021-10
5279,1597205,123048,12600,2021-10-23,13800,2021-10
5280,1597205,122906,4990,2021-10-23,6000,2021-10
5281,1597205,122937,24100,2021-10-23,30250,2021-10
5282,1597205,122898,7690,2021-10-23,8250,2021-10
5283,1597205,122948,13000,2021-10-23,16400,2021-10
5284,1597205,123058,10900,2021-10-23,9250,2021-10
5285,1597205,123039,12600,2021-10-23,13800,2021-10
5286,1597205,122911,24550,2021-10-23,30100,2021-10
5287,1597205,122953,7200,2021-10-23,5950,2021-10
5288,1597205,122958,36800,2021-10-23,43450,2021-10
5289,1597205,122957,17700,2021-10-23,19100,2021-10
5290,1597217,123036,18000,2021-10-23,18150,2021-10
5291,1597217,122921,17550,2021-10-23,18150,2021-10
5292,1597217,122949,11950,2021-10-23,16400,2021-10
5293,1597217,122959,41550,2021-10-23,47800,2021-10
5294,1597217,122938,24850,2021-10-23,30250,2021-10
5295,1597217,122905,7000,2021-10-23,7450,2021-10
5296,1597217,122954,9500,2021-10-23,10700,2021-10
5297,1597217,122926,27250,2021-10-23,21550,2021-10
5298,1597217,123083,15100,2021-10-23,16300,2021-10
5299,1597217,123040,10950,2021-10-23,9800,2021-10
5300,1597217,122958,37750,2021-10-23,43450,2021-10
5301,1597217,122901,7140,2021-10-23,9550,2021-10
5302,1597217,122911,27150,2021-10-23,30100,2021-10
5303,1597217,122957,17350,2021-10-23,19100,2021-10
5304,1597217,122898,7160,2021-10-23,8250,2021-10
5305,1597217,122942,12500,2021-10-23,15900,2021-10
5306,1597217,122953,7200,2021-10-23,5950,2021-10
5307,1597217,122909,9370,2021-10-23,9800,2021-10
5308,1597217,122907,5460,2021-10-23,6600,2021-10
5309,1597217,122894,8810,2021-10-23,9250,2021-10
5310,1597217,122910,9370,2021-10-23,9800,2021-10
5311,1597217,122952,7200,2021-10-23,5950,2021-10
5312,1597217,122948,11950,2021-10-23,16400,2021-10
5313,1597217,123030,36500,2021-10-23,40100,2021-10
5314,1597217,123055,6170,2021-10-23,5500,2021-10
5315,1597217,122929,6000,2021-10-23,7050,2021-10
5316,1597217,123032,15400,2021-10-23,16750,2021-10
5317,1597217,122906,6670,2021-10-23,6000,2021-10
5318,1597217,122945,33150,2021-10-23,37300,2021-10
5319,1597217,122946,19900,2021-10-23,22700,2021-10
5320,1597217,122891,9320,2021-10-23,8500,2021-10
5321,1597217,123056,10650,2021-10-23,8850,2021-10
5322,1597217,122930,6000,2021-10-23,7050,2021-10
5323,1597217,123033,15400,2021-10-23,16750,2021-10
5324,1597217,122937,24850,2021-10-23,30250,2021-10
5325,1597217,122892,12450,2021-10-23,12600,2021-10
5326,1597217,122902,9710,2021-10-23,10450,2021-10
5327,1597217,122969,25950,2021-10-23,30550,2021-10
5328,1597217,122912,20000,2021-10-23,26400,2021-10
5329,1597217,123053,25100,2021-10-23,21000,2021-10
5330,1597217,123054,6170,2021-10-23,5500,2021-10
5331,1597217,122947,19900,2021-10-23,22700,2021-10
5332,1597217,123038,14200,2021-10-23,13800,2021-10
5333,1597217,123048,16100,2021-10-23,13800,2021-10
5334,1597217,123039,14200,2021-10-23,13800,2021-10
5335,1597217,123057,18650,2021-10-23,16200,2021-10
5336,1597217,122956,17350,2021-10-23,21000,2021-10
5337,1597217,122944,33150,2021-10-23,37300,2021-10
5338,1597257,123082,12500,2021-10-23,16300,2021-10
5339,1597257,122937,23700,2021-10-23,30250,2021-10
5340,1597257,123054,6530,2021-10-23,5500,2021-10
5341,1597257,122953,6580,2021-10-23,5950,2021-10
5342,1597257,122905,6910,2021-10-23,7450,2021-10
5343,1597257,122944,31850,2021-10-23,37300,2021-10
5344,1597257,122907,5780,2021-10-23,6600,2021-10
5345,1597257,122902,11850,2021-10-23,10450,2021-10
5346,1597257,123055,6350,2021-10-23,5500,2021-10
5347,1597257,122929,6080,2021-10-23,7050,2021-10
5348,1597257,122952,6580,2021-10-23,5950,2021-10
5349,1597257,123057,18650,2021-10-23,16200,2021-10
5350,1597257,122938,23700,2021-10-23,30250,2021-10
5351,1597270,123082,12890,2021-10-23,16300,2021-10
5352,1597270,123053,24600,2021-10-23,21000,2021-10
5353,1597270,123057,6495,2021-10-23,16200,2021-10
5354,1597270,122944,29450,2021-10-23,37300,2021-10
5355,1597270,122929,5750,2021-10-23,7050,2021-10
5356,1597270,123083,12890,2021-10-23,16300,2021-10
5357,1597270,123078,5250,2021-10-23,6650,2021-10
5358,1597270,122965,9100,2021-10-23,11400,2021-10
5359,1597270,123043,10190,2021-10-23,9800,2021-10
5360,1597270,122954,7950,2021-10-23,10700,2021-10
5361,1597270,123081,11690,2021-10-23,26000,2021-10
5362,1597270,122956,18890,2021-10-23,21000,2021-10
5363,1597270,123054,6350,2021-10-23,5500,2021-10
5364,1597270,123056,6495,2021-10-23,8850,2021-10
5365,1597270,123058,8300,2021-10-23,9250,2021-10
5366,1597270,123040,15936,2021-10-23,9800,2021-10
5367,1597270,123055,6350,2021-10-23,5500,2021-10
5368,1597270,122898,7600,2021-10-23,8250,2021-10
5369,1597270,123052,24600,2021-10-23,21000,2021-10
5370,1597319,122953,6450,2021-10-23,5950,2021-10
5371,1597319,123082,13800,2021-10-23,16300,2021-10
5372,1597319,122926,20300,2021-10-23,21550,2021-10
5373,1597319,122930,5750,2021-10-23,7050,2021-10
5374,1597319,123043,10190,2021-10-23,9800,2021-10
5375,1597319,123072,7690,2021-10-23,7950,2021-10
5376,1597319,122907,5390,2021-10-23,6600,2021-10
5377,1597319,123039,12950,2021-10-23,13800,2021-10
5378,1597319,123077,5250,2021-10-23,6650,2021-10
5379,1597319,123038,12950,2021-10-23,13800,2021-10
5380,1597319,122939,12250,2021-10-23,15900,2021-10
5381,1597319,122892,9300,2021-10-23,12600,2021-10
5382,1597319,122909,8450,2021-10-23,9800,2021-10
5383,1597319,123057,12990,2021-10-23,16200,2021-10
5384,1597319,123055,6350,2021-10-23,5500,2021-10
5385,1597319,122893,10950,2021-10-23,126735,2021-10
5386,1597319,123054,6350,2021-10-23,5500,2021-10
5387,1597319,123048,13800,2021-10-23,13800,2021-10
5388,1597319,123078,5250,2021-10-23,6650,2021-10
5389,1597319,123053,11200,2021-10-23,21000,2021-10
5390,1597319,123040,10190,2021-10-23,9800,2021-10
5391,1597319,122891,8150,2021-10-23,8500,2021-10
5392,1597319,122906,4990,2021-10-23,6000,2021-10
5393,1597319,123081,20800,2021-10-23,26000,2021-10
5394,1597319,122921,14390,2021-10-23,18150,2021-10
5395,1597319,122910,8450,2021-10-23,9800,2021-10
5396,1597319,122929,5750,2021-10-23,7050,2021-10
5397,1597319,122922,14390,2021-10-23,18150,2021-10
5398,1597319,123052,11200,2021-10-23,21000,2021-10
5399,1597319,123034,8150,2021-10-23,9950,2021-10
5400,1597329,122956,16900,2021-10-23,19800,2021-10
5401,1597329,123052,21900,2021-10-23,19800,2021-10
5402,1597329,123053,21900,2021-10-23,19800,2021-10
5403,1597329,122911,22900,2021-10-23,28350,2021-10
5404,1597329,122925,15900,2021-10-23,21700,2021-10
5405,1597329,122957,14900,2021-10-23,18000,2021-10
5406,1597329,122955,20900,2021-10-23,25050,2021-10
5407,1597329,122944,28900,2021-10-23,35100,2021-10
5408,1597329,123030,31900,2021-10-23,37750,2021-10
5409,1597329,123041,17900,2021-10-23,15600,2021-10
5410,1597329,122939,11900,2021-10-23,15000,2021-10
5411,1597329,123049,15900,2021-10-23,17100,2021-10
5412,1597329,122937,20900,2021-10-23,28450,2021-10
5413,1597329,122923,15900,2021-10-23,21700,2021-10
5414,1597329,123036,15900,2021-10-23,17050,2021-10
5415,1597329,122945,28900,2021-10-23,35100,2021-10
5416,1597329,122942,11900,2021-10-23,15000,2021-10
5417,1597329,122938,20900,2021-10-23,28450,2021-10
5418,1597351,122906,7850,2021-10-23,6000,2021-10
5419,1597351,122891,8150,2021-10-23,8500,2021-10
5420,1597351,122902,7350,2021-10-23,10450,2021-10
5421,1597351,122901,7850,2021-10-23,9550,2021-10
5422,1597351,122898,8050,2021-10-23,8250,2021-10
5423,1597351,122909,8450,2021-10-23,9800,2021-10
5424,1600424,123065,900,2021-10-23,1150,2021-10
5425,1600424,123045,1000,2021-10-23,1100,2021-10
5426,1600424,122931,1200,2021-10-23,1450,2021-10
5427,1600424,122899,10500,2021-10-23,1350,2021-10
5428,1600424,123060,900,2021-10-23,11305,2021-10
5429,1600424,122900,10500,2021-10-23,1350,2021-10
5430,1600424,122932,1200,2021-10-23,1450,2021-10
5431,1600424,123061,900,2021-10-23,11305,2021-10
5432,1600424,123063,900,2021-10-23,1150,2021-10
5433,1600424,123064,900,2021-10-23,1150,2021-10
5434,1600424,123046,1000,2021-10-23,1100,2021-10
5435,1600424,123062,900,2021-10-23,11305,2021-10
5436,1596640,122921,18590,2021-10-25,18150,2021-10
5437,1596640,122910,9590,2021-10-25,9800,2021-10
5438,1596640,122905,7190,2021-10-25,7450,2021-10
5439,1596640,123054,5590,2021-10-25,5500,2021-10
5440,1596640,123056,10390,2021-10-25,8850,2021-10
5441,1596640,122947,18590,2021-10-25,22700,2021-10
5442,1596640,123036,14790,2021-10-25,18150,2021-10
5443,1596640,122959,23590,2021-10-25,47800,2021-10
5444,1596640,122937,24990,2021-10-25,30250,2021-10
5445,1596640,122901,9190,2021-10-25,9550,2021-10
5446,1596640,123081,30990,2021-10-25,26000,2021-10
5447,1596640,122912,21590,2021-10-25,26400,2021-10
5448,1596640,123048,12990,2021-10-25,13800,2021-10
5449,1596640,123047,10390,2021-10-25,10900,2021-10
5450,1596640,123055,5590,2021-10-25,5500,2021-10
5451,1596640,123057,18590,2021-10-25,16200,2021-10
5452,1596640,122909,9590,2021-10-25,9800,2021-10
5453,1596640,123033,13990,2021-10-25,16750,2021-10
5454,1596640,123082,13190,2021-10-25,16300,2021-10
5455,1596640,122911,22590,2021-10-25,30100,2021-10
5456,1596640,122907,6190,2021-10-25,6600,2021-10
5457,1596640,123039,12990,2021-10-25,13800,2021-10
5458,1596640,122906,5990,2021-10-25,6000,2021-10
5459,1596640,122918,9590,2021-10-25,11950,2021-10
5460,1596640,122952,3990,2021-10-25,5950,2021-10
5461,1596640,122948,13190,2021-10-25,16400,2021-10
5462,1596640,123043,9990,2021-10-25,9800,2021-10
5463,1596640,122957,14990,2021-10-25,19100,2021-10
5464,1596640,123038,12990,2021-10-25,13800,2021-10
5465,1596640,122946,18590,2021-10-25,22700,2021-10
5466,1596640,122891,990,2021-10-25,8500,2021-10
5467,1596640,122929,5990,2021-10-25,7050,2021-10
5468,1596640,122930,5790,2021-10-25,7050,2021-10
5469,1596640,122960,23790,2021-10-25,12700,2021-10
5470,1596640,123052,21390,2021-10-25,21000,2021-10
5471,1596640,123072,6390,2021-10-25,7950,2021-10
5472,1596640,122945,29990,2021-10-25,37300,2021-10
5473,1596640,123030,32990,2021-10-25,40100,2021-10
5474,1596640,122914,10990,2021-10-25,11950,2021-10
5475,1596640,122965,8990,2021-10-25,11400,2021-10
5476,1596640,123032,13990,2021-10-25,16750,2021-10
5477,1596640,122944,29990,2021-10-25,37300,2021-10
5478,1596640,122938,24990,2021-10-25,30250,2021-10
5479,1596640,123058,10990,2021-10-25,9250,2021-10
5480,1596640,123040,9990,2021-10-25,9800,2021-10
5481,1596733,122948,13190,2021-10-25,16400,2021-10
5482,1596733,122907,6190,2021-10-25,6600,2021-10
5483,1596733,122947,18590,2021-10-25,22700,2021-10
5484,1596733,122904,18590,2021-10-25,20150,2021-10
5485,1596733,122915,9590,2021-10-25,11950,2021-10
5486,1596733,122958,33990,2021-10-25,43450,2021-10
5487,1596733,122908,9190,2021-10-25,11950,2021-10
5488,1596733,123052,21390,2021-10-25,21000,2021-10
5489,1596733,122953,3990,2021-10-25,5950,2021-10
5490,1596733,122959,37390,2021-10-25,47800,2021-10
5491,1596733,122912,21590,2021-10-25,26400,2021-10
5492,1596733,123072,6390,2021-10-25,7950,2021-10
5493,1596733,122946,18590,2021-10-25,22700,2021-10
5494,1596733,123083,13190,2021-10-25,16300,2021-10
5495,1596733,123036,14790,2021-10-25,18150,2021-10
5496,1596733,123047,10390,2021-10-25,10900,2021-10
5497,1596733,123081,30990,2021-10-25,26000,2021-10
5498,1596733,122957,14990,2021-10-25,19100,2021-10
5499,1596733,122949,13190,2021-10-25,16400,2021-10
5500,1596733,122929,6590,2021-10-25,7050,2021-10
5501,1596733,123038,12990,2021-10-25,13800,2021-10
5502,1596733,123082,13190,2021-10-25,16300,2021-10
5503,1596733,122944,29990,2021-10-25,37300,2021-10
5504,1596733,122937,24990,2021-10-25,30250,2021-10
5505,1596733,122916,9590,2021-10-25,11950,2021-10
5506,1596733,123039,12990,2021-10-25,13800,2021-10
5507,1596733,122919,14590,2021-10-25,18150,2021-10
5508,1596733,122921,18590,2021-10-25,18150,2021-10
5509,1596733,122902,6190,2021-10-25,10450,2021-10
5510,1596733,123043,9990,2021-10-25,9800,2021-10
5511,1596733,122930,5790,2021-10-25,7050,2021-10
5512,1596733,123033,13990,2021-10-25,16750,2021-10
5513,1596733,123053,21390,2021-10-25,21000,2021-10
5514,1596733,123040,9990,2021-10-25,9800,2021-10
5515,1596733,122969,23790,2021-10-25,30550,2021-10
5516,1596733,123032,13990,2021-10-25,16750,2021-10
5517,1596733,122952,3990,2021-10-25,5950,2021-10
5518,1596733,123048,12990,2021-10-25,13800,2021-10
5519,1596733,123057,18590,2021-10-25,16200,2021-10
5520,1596733,122914,9590,2021-10-25,11950,2021-10
5521,1596733,122965,8890,2021-10-25,11400,2021-10
5522,1596733,122911,22590,2021-10-25,30100,2021-10
5523,1596733,122938,24990,2021-10-25,30250,2021-10
5524,1596733,122945,29990,2021-10-25,37300,2021-10
5525,1596733,123030,32900,2021-10-25,40100,2021-10
5526,1596733,122918,9590,2021-10-25,11950,2021-10
5527,1596733,122905,7190,2021-10-25,7450,2021-10
5528,1596733,122956,16590,2021-10-25,21000,2021-10
5529,1596738,122945,29990,2021-10-25,37300,2021-10
5530,1596738,122952,3990,2021-10-25,5950,2021-10
5531,1596738,122904,18590,2021-10-25,20150,2021-10
5532,1596738,123039,12990,2021-10-25,13800,2021-10
5533,1596738,123082,13190,2021-10-25,16300,2021-10
5534,1596738,122906,5990,2021-10-25,6000,2021-10
5535,1596738,122969,23790,2021-10-25,30550,2021-10
5536,1596738,122918,9590,2021-10-25,11950,2021-10
5537,1596738,122944,29990,2021-10-25,37300,2021-10
5538,1596738,122901,9190,2021-10-25,9550,2021-10
5539,1596738,122949,13190,2021-10-25,16400,2021-10
5540,1596738,122959,37390,2021-10-25,47800,2021-10
5541,1596738,122905,7190,2021-10-25,7450,2021-10
5542,1596738,123048,12990,2021-10-25,13800,2021-10
5543,1596738,122953,3990,2021-10-25,5950,2021-10
5544,1596738,123030,32990,2021-10-25,40100,2021-10
5545,1596738,122917,9590,2021-10-25,11950,2021-10
5546,1596738,123040,9990,2021-10-25,9800,2021-10
5547,1596738,123057,18590,2021-10-25,16200,2021-10
5548,1596738,122964,8990,2021-10-25,12600,2021-10
5549,1596738,122937,24990,2021-10-25,30250,2021-10
5550,1596738,123081,30990,2021-10-25,26000,2021-10
5551,1596738,122929,5990,2021-10-25,7050,2021-10
5552,1596738,122912,21590,2021-10-25,26400,2021-10
5553,1596738,122954,8990,2021-10-25,10700,2021-10
5554,1596738,123032,13990,2021-10-25,16750,2021-10
5555,1596738,123036,14790,2021-10-25,18150,2021-10
5556,1596738,123033,13990,2021-10-25,16750,2021-10
5557,1596738,122957,14900,2021-10-25,19100,2021-10
5558,1596738,122915,9590,2021-10-25,11950,2021-10
5559,1596738,122914,9590,2021-10-25,11950,2021-10
5560,1596738,122947,18590,2021-10-25,22700,2021-10
5561,1596738,122938,24990,2021-10-25,30250,2021-10
5562,1596738,122922,14590,2021-10-25,18150,2021-10
5563,1596738,123043,9990,2021-10-25,9800,2021-10
5564,1596738,122930,5990,2021-10-25,7050,2021-10
5565,1596738,122948,13190,2021-10-25,16400,2021-10
5566,1596738,122958,33990,2021-10-25,43450,2021-10
5567,1596738,122946,18590,2021-10-25,22700,2021-10
5568,1596738,122921,14590,2021-10-25,18150,2021-10
5569,1596738,123038,12990,2021-10-25,13800,2021-10
5570,1596789,122951,1000,2021-10-25,1350,2021-10
5571,1596789,123065,900,2021-10-25,1150,2021-10
5572,1596789,122950,1000,2021-10-25,1350,2021-10
5573,1596789,122932,1400,2021-10-25,1450,2021-10
5574,1596789,123063,900,2021-10-25,1150,2021-10
5575,1596789,123064,900,2021-10-25,1150,2021-10
5576,1596789,122931,1400,2021-10-25,1450,2021-10
5577,1596794,123052,21390,2021-10-25,21000,2021-10
5578,1596794,123043,9990,2021-10-25,9800,2021-10
5579,1596794,122891,9990,2021-10-25,8500,2021-10
5580,1596794,123054,5590,2021-10-25,5500,2021-10
5581,1596794,122938,24990,2021-10-25,30250,2021-10
5582,1596794,122918,9590,2021-10-25,11950,2021-10
5583,1596794,122969,23790,2021-10-25,30550,2021-10
5584,1596794,123057,18590,2021-10-25,16200,2021-10
5585,1596794,123039,12990,2021-10-25,13800,2021-10
5586,1596794,122953,3990,2021-10-25,5950,2021-10
5587,1596794,122965,8990,2021-10-25,11400,2021-10
5588,1596794,123081,30990,2021-10-25,26000,2021-10
5589,1596794,123072,6390,2021-10-25,7950,2021-10
5590,1596794,122910,9590,2021-10-25,9800,2021-10
