,IDProducto,Categoria,SubCategoria,IDPdv,Valor,Fecha,PreSugerido,Ciudad,Depto,Cadena,Regional
19759,122952,Desmanchadores,Polvo Blanco,1597310,7050,2021-11-04,5950,Bogotá,BOGOTA D.C,Olimpica,Cundi-Boyaca
19760,123054,Limpia Pisos Especializados,Pisos,1597310,6350,2021-10-29,5500,Bogotá,BOGOTA D.C,Olimpica,Cundi-Boyaca
19761,123055,Limpia Pisos Especializados,Pisos,1597310,6350,2021-10-29,5500,Bogotá,BOGOTA D.C,Olimpica,Cundi-Boyaca
19762,123082,Desmanchadores,Liquido Blanco,1597310,13800,2021-10-29,16300,Bogotá,BOGOTA D.C,Olimpica,Cundi-Boyaca
19763,123057,Ceras,Especializados,1597310,12990,2021-10-29,16200,Bogotá,BOGOTA D.C,Olimpica,Cundi-Boyaca
19764,123057,Ceras,Especializados,1597310,12990,2021-11-04,16200,Bogotá,BOGOTA D.C,Olimpica,Cundi-Boyaca
19765,123070,Limpia Pisos,Lavanda,1597310,2750,2021-10-29,3400,Bogotá,BOGOTA D.C,Olimpica,Cundi-Boyaca
19766,123070,Limpia Pisos,Lavanda,1597310,2750,2021-11-04,3400,Bogotá,BOGOTA D.C,Olimpica,Cundi-Boyaca
19767,123071,Limpia Pisos,Canela Manzana,1597310,2750,2021-10-29,3400,Bogotá,BOGOTA D.C,Olimpica,Cundi-Boyaca
19768,123071,Limpia Pisos,Canela Manzana,1597310,2750,2021-11-04,3400,Bogotá,BOGOTA D.C,Olimpica,Cundi-Boyaca
19769,123072,Limpia Pisos,Sanpic Mascotas,1597310,7250,2021-11-04,7950,Bogotá,BOGOTA D.C,Olimpica,Cundi-Boyaca
19770,123078,Limpia Pisos,Vainilla,1597310,5250,2021-11-04,6650,Bogotá,BOGOTA D.C,Olimpica,Cundi-Boyaca
19771,122895,Betun,Pasta 30gr Cherry,1597310,4350,2021-10-29,4400,Bogotá,BOGOTA D.C,Olimpica,Cundi-Boyaca
19772,122898,Betun,Liquidos Cherry,1597310,8050,2021-10-29,8250,Bogotá,BOGOTA D.C,Olimpica,Cundi-Boyaca
19773,122898,Betun,Liquidos Cherry,1597310,8050,2021-11-04,8250,Bogotá,BOGOTA D.C,Olimpica,Cundi-Boyaca
19774,123038,Desinfeccion,Aerosoles,1597310,12950,2021-10-29,13800,Bogotá,BOGOTA D.C,Olimpica,Cundi-Boyaca
19775,123038,Desinfeccion,Aerosoles,1597310,12950,2021-11-04,13800,Bogotá,BOGOTA D.C,Olimpica,Cundi-Boyaca
19776,123039,Desinfeccion,Aerosoles,1597310,12950,2021-10-29,13800,Bogotá,BOGOTA D.C,Olimpica,Cundi-Boyaca
19777,123039,Desinfeccion,Aerosoles,1597310,12950,2021-11-04,13800,Bogotá,BOGOTA D.C,Olimpica,Cundi-Boyaca
19778,123040,Desinfeccion,Pañitos,1597310,10190,2021-10-29,9800,Bogotá,BOGOTA D.C,Olimpica,Cundi-Boyaca
19779,123040,Desinfeccion,Pañitos,1597310,10190,2021-11-04,9800,Bogotá,BOGOTA D.C,Olimpica,Cundi-Boyaca
19780,123043,Desinfeccion,Pañitos,1597310,10190,2021-10-29,9800,Bogotá,BOGOTA D.C,Olimpica,Cundi-Boyaca
19781,123043,Desinfeccion,Pañitos,1597310,10190,2021-11-04,9800,Bogotá,BOGOTA D.C,Olimpica,Cundi-Boyaca
19782,123048,Desinfeccion,Aerosoles,1597310,13800,2021-10-29,13800,Bogotá,BOGOTA D.C,Olimpica,Cundi-Boyaca
19783,123048,Desinfeccion,Aerosoles,1597310,13800,2021-11-04,13800,Bogotá,BOGOTA D.C,Olimpica,Cundi-Boyaca
19784,122901,Limpia Vidrios,Vidrios Pistola,1597310,7850,2021-10-29,9550,Bogotá,BOGOTA D.C,Olimpica,Cundi-Boyaca
19785,122901,Limpia Vidrios,Vidrios Pistola,1597310,7850,2021-11-04,9550,Bogotá,BOGOTA D.C,Olimpica,Cundi-Boyaca
19786,122906,Limpia Vidrios,Vidrios Repuesto,1597310,4990,2021-10-29,6000,Bogotá,BOGOTA D.C,Olimpica,Cundi-Boyaca
19787,122906,Limpia Vidrios,Vidrios Repuesto,1597310,4990,2021-11-04,6000,Bogotá,BOGOTA D.C,Olimpica,Cundi-Boyaca
19788,122905,Quitagrasa,Multiusos Repuesto,1596871,4700,2021-11-03,7450,Santiago De Cali,VALLE DEL CAUCA,Comfandi,Pacifico
19789,123034,Limpia Baños,Pastillas Blanco,1596871,8150,2021-10-13,9950,Santiago De Cali,VALLE DEL CAUCA,Comfandi,Pacifico
19790,123035,Limpia Baños,Pastillas Azules,1596871,8150,2021-10-13,9950,Santiago De Cali,VALLE DEL CAUCA,Comfandi,Pacifico
19791,123035,Limpia Baños,Pastillas Azules,1596871,11100,2022-05-11,9950,Santiago De Cali,VALLE DEL CAUCA,Comfandi,Pacifico
19792,122961,Detergentes,Ropa Oscura 500ml,1596871,7600,2022-05-11,7000,Santiago De Cali,VALLE DEL CAUCA,Comfandi,Pacifico
19793,122965,Detergentes,Todos Los Dias 900ml,1596871,12100,2022-05-11,11400,Santiago De Cali,VALLE DEL CAUCA,Comfandi,Pacifico
19794,123050,Limpia Pisos Especializados,Pisos,1596871,3200,2021-10-13,3250,Santiago De Cali,VALLE DEL CAUCA,Comfandi,Pacifico
19795,123051,Limpia Pisos Especializados,Pisos,1596871,3200,2021-10-13,3250,Santiago De Cali,VALLE DEL CAUCA,Comfandi,Pacifico
19796,122930,Desmanchadores,Liquido Rosa,1596871,7550,2022-05-11,7050,Santiago De Cali,VALLE DEL CAUCA,Comfandi,Pacifico
19797,122936,Desmanchadores,Liquido Rosa,1596871,3950,2022-05-11,3700,Santiago De Cali,VALLE DEL CAUCA,Comfandi,Pacifico
19798,122939,Desmanchadores,Liquido Rosa,1596871,17200,2022-05-11,15900,Santiago De Cali,VALLE DEL CAUCA,Comfandi,Pacifico
19799,122949,Desmanchadores,Polvo Blanco,1596871,17400,2022-05-11,16400,Santiago De Cali,VALLE DEL CAUCA,Comfandi,Pacifico
19800,123054,Limpia Pisos Especializados,Pisos,1596871,5500,2021-10-13,5500,Santiago De Cali,VALLE DEL CAUCA,Comfandi,Pacifico
19801,123055,Limpia Pisos Especializados,Pisos,1596871,5500,2021-10-13,5500,Santiago De Cali,VALLE DEL CAUCA,Comfandi,Pacifico
19802,123068,Limpia Pisos,Tranquilidad,1596871,2400,2021-10-13,3400,Santiago De Cali,VALLE DEL CAUCA,Comfandi,Pacifico
19803,122892,Betun,Pasta 96gr Negro,1596871,8950,2022-05-11,12600,Santiago De Cali,VALLE DEL CAUCA,Comfandi,Pacifico
19804,122895,Betun,Pasta 30gr Cherry,1596871,4500,2021-10-13,4400,Santiago De Cali,VALLE DEL CAUCA,Comfandi,Pacifico
19805,122895,Betun,Pasta 30gr Cherry,1596871,4450,2022-05-11,4400,Santiago De Cali,VALLE DEL CAUCA,Comfandi,Pacifico
19806,122898,Betun,Liquidos Cherry,1596871,12900,2021-10-13,8250,Santiago De Cali,VALLE DEL CAUCA,Comfandi,Pacifico
19807,123038,Desinfeccion,Aerosoles,1596871,12750,2021-10-13,13800,Santiago De Cali,VALLE DEL CAUCA,Comfandi,Pacifico
19808,123039,Desinfeccion,Aerosoles,1596871,12750,2021-10-13,13800,Santiago De Cali,VALLE DEL CAUCA,Comfandi,Pacifico
19809,122906,Limpia Vidrios,Vidrios Repuesto,1596871,4700,2021-11-03,6000,Santiago De Cali,VALLE DEL CAUCA,Comfandi,Pacifico
19810,122906,Limpia Vidrios,Vidrios Repuesto,1596871,6800,2022-05-11,6000,Santiago De Cali,VALLE DEL CAUCA,Comfandi,Pacifico
19811,122905,Quitagrasa,Multiusos Repuesto,1596740,7190,2021-11-04,7450,Bogotá,BOGOTA D.C,Cencosud,Cundi-Boyaca
19812,122907,Quitagrasa,Quitagrasa Repuesto,1596740,6190,2021-11-04,6600,Bogotá,BOGOTA D.C,Cencosud,Cundi-Boyaca
19813,123032,Limpia Baños,Liquido,1596740,13990,2021-11-04,16750,Bogotá,BOGOTA D.C,Cencosud,Cundi-Boyaca
19814,123033,Limpia Baños,Liquido,1596740,13990,2021-11-04,16750,Bogotá,BOGOTA D.C,Cencosud,Cundi-Boyaca
19815,122957,Detergentes,Todos Los Dias 1800ml,1596740,16590,2021-11-04,19100,Bogotá,BOGOTA D.C,Cencosud,Cundi-Boyaca
19816,122958,Detergentes,Todos Los Dias 3785ml,1596740,33990,2021-11-04,43450,Bogotá,BOGOTA D.C,Cencosud,Cundi-Boyaca
19817,122959,Detergentes,Ropa Oscura 3785ml,1596740,37390,2021-11-04,47800,Bogotá,BOGOTA D.C,Cencosud,Cundi-Boyaca
19818,122965,Detergentes,Todos Los Dias 900ml,1596740,8990,2021-11-04,11400,Bogotá,BOGOTA D.C,Cencosud,Cundi-Boyaca
19819,122969,Detergentes,Ropa Bebe 2000ml,1596740,23790,2021-11-04,30550,Bogotá,BOGOTA D.C,Cencosud,Cundi-Boyaca
19820,123030,Lava Vajillas,Polvo,1596740,32990,2021-11-04,40100,Bogotá,BOGOTA D.C,Cencosud,Cundi-Boyaca
19821,123056,Cuidado Muebles,Cubrerasguños,1596740,10390,2021-11-04,8850,Bogotá,BOGOTA D.C,Cencosud,Cundi-Boyaca
19822,123058,Cuidado Muebles,Lustramuebles,1596740,10990,2021-11-04,9250,Bogotá,BOGOTA D.C,Cencosud,Cundi-Boyaca
19823,122891,Limpiadores Especializados,Bronce Y Otros Pulidores De Metales,1596740,9990,2021-11-04,8500,Bogotá,BOGOTA D.C,Cencosud,Cundi-Boyaca
19824,122909,Limpiadores Especializados,Limpiadores De Hornos,1596740,9590,2021-11-04,9800,Bogotá,BOGOTA D.C,Cencosud,Cundi-Boyaca
19825,122926,Limpiadores Especializados,Pulidores De Metales En Plata,1596740,25990,2021-11-04,21550,Bogotá,BOGOTA D.C,Cencosud,Cundi-Boyaca
19826,123052,Limpia Pisos Especializados,Pisos,1596740,21390,2021-11-04,21000,Bogotá,BOGOTA D.C,Cencosud,Cundi-Boyaca
19827,123053,Limpia Pisos Especializados,Pisos,1596740,21390,2021-11-04,21000,Bogotá,BOGOTA D.C,Cencosud,Cundi-Boyaca
19828,122929,Desmanchadores,Liquido Blanco,1596740,7990,2021-11-04,7050,Bogotá,BOGOTA D.C,Cencosud,Cundi-Boyaca
19829,122930,Desmanchadores,Liquido Rosa,1596740,7990,2021-11-04,7050,Bogotá,BOGOTA D.C,Cencosud,Cundi-Boyaca
19830,122944,Desmanchadores,Polvo Blanco,1596740,29990,2021-11-04,37300,Bogotá,BOGOTA D.C,Cencosud,Cundi-Boyaca
19831,122945,Desmanchadores,Polvo Rosa,1596740,29990,2021-11-04,37300,Bogotá,BOGOTA D.C,Cencosud,Cundi-Boyaca
19832,122946,Desmanchadores,Polvo Blanco,1596740,18590,2021-11-04,22700,Bogotá,BOGOTA D.C,Cencosud,Cundi-Boyaca
19833,122947,Desmanchadores,Polvo Rosa,1596740,18590,2021-11-04,22700,Bogotá,BOGOTA D.C,Cencosud,Cundi-Boyaca
19834,122948,Desmanchadores,Polvo Blanco,1596740,13190,2021-11-04,16400,Bogotá,BOGOTA D.C,Cencosud,Cundi-Boyaca
19835,122949,Desmanchadores,Polvo Blanco,1596740,13190,2021-11-04,16400,Bogotá,BOGOTA D.C,Cencosud,Cundi-Boyaca
19836,122952,Desmanchadores,Polvo Blanco,1596740,3990,2021-11-04,5950,Bogotá,BOGOTA D.C,Cencosud,Cundi-Boyaca
19837,122953,Desmanchadores,Polvo Rosa,1596740,3390,2021-11-04,5950,Bogotá,BOGOTA D.C,Cencosud,Cundi-Boyaca
19838,123054,Limpia Pisos Especializados,Pisos,1596740,5590,2021-11-04,5500,Bogotá,BOGOTA D.C,Cencosud,Cundi-Boyaca
19839,123055,Limpia Pisos Especializados,Pisos,1596740,5190,2021-11-04,5500,Bogotá,BOGOTA D.C,Cencosud,Cundi-Boyaca
19840,122913,Limpia Pisos,Alegria,1596740,9590,2021-11-04,11950,Bogotá,BOGOTA D.C,Cencosud,Cundi-Boyaca
19841,122914,Limpia Pisos,Energia,1596740,19590,2021-11-04,11950,Bogotá,BOGOTA D.C,Cencosud,Cundi-Boyaca
19842,122915,Limpia Pisos,Tranquilidad,1596740,9590,2021-11-04,11950,Bogotá,BOGOTA D.C,Cencosud,Cundi-Boyaca
19843,122916,Limpia Pisos,Canela Manzana,1596740,9590,2021-11-04,11950,Bogotá,BOGOTA D.C,Cencosud,Cundi-Boyaca
19844,122917,Limpia Pisos,Vainilla,1596740,9590,2021-11-04,11950,Bogotá,BOGOTA D.C,Cencosud,Cundi-Boyaca
19845,122918,Limpia Pisos,Lavanda,1596740,9590,2021-11-04,11950,Bogotá,BOGOTA D.C,Cencosud,Cundi-Boyaca
19846,122919,Limpia Pisos,Tranquilidad,1596740,14590,2021-11-04,18150,Bogotá,BOGOTA D.C,Cencosud,Cundi-Boyaca
19847,122920,Limpia Pisos,Canela Manzana,1596740,14590,2021-11-04,18150,Bogotá,BOGOTA D.C,Cencosud,Cundi-Boyaca
19848,122921,Limpia Pisos,Lavanda,1596740,14590,2021-11-04,18150,Bogotá,BOGOTA D.C,Cencosud,Cundi-Boyaca
19849,122922,Limpia Pisos,Canela Manzana,1596740,14590,2021-11-04,18150,Bogotá,BOGOTA D.C,Cencosud,Cundi-Boyaca
19850,123082,Desmanchadores,Liquido Blanco,1596740,13190,2021-11-04,16300,Bogotá,BOGOTA D.C,Cencosud,Cundi-Boyaca
19851,123083,Desmanchadores,Liquido Rosa,1596740,13190,2021-11-04,16300,Bogotá,BOGOTA D.C,Cencosud,Cundi-Boyaca
19852,123057,Ceras,Especializados,1596740,18590,2021-11-04,16200,Bogotá,BOGOTA D.C,Cencosud,Cundi-Boyaca
19853,123081,Ceras,Brillo Instantaneo,1596740,35990,2021-11-04,26000,Bogotá,BOGOTA D.C,Cencosud,Cundi-Boyaca
19854,123072,Limpia Pisos,Sanpic Mascotas,1596740,6390,2021-11-04,7950,Bogotá,BOGOTA D.C,Cencosud,Cundi-Boyaca
19855,123038,Desinfeccion,Aerosoles,1596740,12990,2021-11-04,13800,Bogotá,BOGOTA D.C,Cencosud,Cundi-Boyaca
19856,123039,Desinfeccion,Aerosoles,1596740,12990,2021-11-04,13800,Bogotá,BOGOTA D.C,Cencosud,Cundi-Boyaca
19857,123040,Desinfeccion,Pañitos,1596740,9990,2021-11-04,9800,Bogotá,BOGOTA D.C,Cencosud,Cundi-Boyaca
19858,123043,Desinfeccion,Pañitos,1596740,9990,2021-11-04,9800,Bogotá,BOGOTA D.C,Cencosud,Cundi-Boyaca
19859,123047,Desinfeccion,Lysol Cocina,1596740,10390,2021-11-04,10900,Bogotá,BOGOTA D.C,Cencosud,Cundi-Boyaca
19860,123048,Desinfeccion,Aerosoles,1596740,12990,2021-11-04,13800,Bogotá,BOGOTA D.C,Cencosud,Cundi-Boyaca
19861,122901,Limpia Vidrios,Vidrios Pistola,1596740,9190,2021-11-04,9550,Bogotá,BOGOTA D.C,Cencosud,Cundi-Boyaca
19862,122906,Limpia Vidrios,Vidrios Repuesto,1596740,5990,2021-11-04,6000,Bogotá,BOGOTA D.C,Cencosud,Cundi-Boyaca
19863,122954,Prelavado,Prelavado Repuesto,1596740,8990,2021-11-04,10700,Bogotá,BOGOTA D.C,Cencosud,Cundi-Boyaca
19864,122905,Quitagrasa,Multiusos Repuesto,1597096,6910,2021-11-04,7450,Barranquilla,ATLÁNTICO,Grupo Comercial Éxito,Atlantico
19865,122905,Quitagrasa,Multiusos Repuesto,1597096,6910,2021-11-06,7450,Barranquilla,ATLÁNTICO,Grupo Comercial Éxito,Atlantico
19866,122905,Quitagrasa,Multiusos Repuesto,1597096,7840,2022-02-15,7450,Barranquilla,ATLÁNTICO,Grupo Comercial Éxito,Atlantico
19867,122907,Quitagrasa,Quitagrasa Repuesto,1597096,6280,2021-10-08,6600,Barranquilla,ATLÁNTICO,Grupo Comercial Éxito,Atlantico
19868,122907,Quitagrasa,Quitagrasa Repuesto,1597096,6280,2021-11-04,6600,Barranquilla,ATLÁNTICO,Grupo Comercial Éxito,Atlantico
19869,122907,Quitagrasa,Quitagrasa Repuesto,1597096,6280,2021-11-06,6600,Barranquilla,ATLÁNTICO,Grupo Comercial Éxito,Atlantico
19870,122907,Quitagrasa,Quitagrasa Repuesto,1597096,6870,2022-02-15,6600,Barranquilla,ATLÁNTICO,Grupo Comercial Éxito,Atlantico
19871,123032,Limpia Baños,Liquido,1597096,14600,2021-11-04,16750,Barranquilla,ATLÁNTICO,Grupo Comercial Éxito,Atlantico
19872,123032,Limpia Baños,Liquido,1597096,15400,2021-11-06,16750,Barranquilla,ATLÁNTICO,Grupo Comercial Éxito,Atlantico
19873,123032,Limpia Baños,Liquido,1597096,20150,2022-02-15,16750,Barranquilla,ATLÁNTICO,Grupo Comercial Éxito,Atlantico
19874,123033,Limpia Baños,Liquido,1597096,14600,2021-11-04,16750,Barranquilla,ATLÁNTICO,Grupo Comercial Éxito,Atlantico
19875,123033,Limpia Baños,Liquido,1597096,15400,2021-11-06,16750,Barranquilla,ATLÁNTICO,Grupo Comercial Éxito,Atlantico
19876,123033,Limpia Baños,Liquido,1597096,20150,2022-02-15,16750,Barranquilla,ATLÁNTICO,Grupo Comercial Éxito,Atlantico
19877,122956,Detergentes,Ropa Oscura 1800ml,1597096,19300,2021-10-08,21000,Barranquilla,ATLÁNTICO,Grupo Comercial Éxito,Atlantico
19878,122957,Detergentes,Todos Los Dias 1800ml,1597096,17950,2021-10-08,19100,Barranquilla,ATLÁNTICO,Grupo Comercial Éxito,Atlantico
19879,122957,Detergentes,Todos Los Dias 1800ml,1597096,17850,2021-11-04,19100,Barranquilla,ATLÁNTICO,Grupo Comercial Éxito,Atlantico
19880,122957,Detergentes,Todos Los Dias 1800ml,1597096,17850,2021-11-06,19100,Barranquilla,ATLÁNTICO,Grupo Comercial Éxito,Atlantico
19881,122958,Detergentes,Todos Los Dias 3785ml,1597096,36800,2021-10-08,43450,Barranquilla,ATLÁNTICO,Grupo Comercial Éxito,Atlantico
19882,122958,Detergentes,Todos Los Dias 3785ml,1597096,35500,2021-11-04,43450,Barranquilla,ATLÁNTICO,Grupo Comercial Éxito,Atlantico
19883,122958,Detergentes,Todos Los Dias 3785ml,1597096,35500,2021-11-06,43450,Barranquilla,ATLÁNTICO,Grupo Comercial Éxito,Atlantico
19884,122958,Detergentes,Todos Los Dias 3785ml,1597096,44800,2022-02-15,43450,Barranquilla,ATLÁNTICO,Grupo Comercial Éxito,Atlantico
19885,122959,Detergentes,Ropa Oscura 3785ml,1597096,40450,2021-10-08,47800,Barranquilla,ATLÁNTICO,Grupo Comercial Éxito,Atlantico
19886,122959,Detergentes,Ropa Oscura 3785ml,1597096,38600,2021-11-04,47800,Barranquilla,ATLÁNTICO,Grupo Comercial Éxito,Atlantico
19887,122959,Detergentes,Ropa Oscura 3785ml,1597096,38600,2021-11-06,47800,Barranquilla,ATLÁNTICO,Grupo Comercial Éxito,Atlantico
19888,122959,Detergentes,Ropa Oscura 3785ml,1597096,45950,2022-02-15,47800,Barranquilla,ATLÁNTICO,Grupo Comercial Éxito,Atlantico
19889,122965,Detergentes,Todos Los Dias 900ml,1597096,11650,2022-02-15,11400,Barranquilla,ATLÁNTICO,Grupo Comercial Éxito,Atlantico
19890,122969,Detergentes,Ropa Bebe 2000ml,1597096,24500,2021-10-08,30550,Barranquilla,ATLÁNTICO,Grupo Comercial Éxito,Atlantico
19891,122969,Detergentes,Ropa Bebe 2000ml,1597096,24500,2021-11-04,30550,Barranquilla,ATLÁNTICO,Grupo Comercial Éxito,Atlantico
19892,122969,Detergentes,Ropa Bebe 2000ml,1597096,24500,2021-11-06,30550,Barranquilla,ATLÁNTICO,Grupo Comercial Éxito,Atlantico
19893,122969,Detergentes,Ropa Bebe 2000ml,1597096,31100,2022-02-15,30550,Barranquilla,ATLÁNTICO,Grupo Comercial Éxito,Atlantico
19894,123036,Limpia Baños,Pastillas Azules,1597096,14750,2021-11-04,18150,Barranquilla,ATLÁNTICO,Grupo Comercial Éxito,Atlantico
19895,123036,Limpia Baños,Pastillas Azules,1597096,16400,2021-11-06,18150,Barranquilla,ATLÁNTICO,Grupo Comercial Éxito,Atlantico
19896,122911,Lava Vajillas,Tabletas,1597096,27150,2021-10-08,30100,Barranquilla,ATLÁNTICO,Grupo Comercial Éxito,Atlantico
19897,122911,Lava Vajillas,Tabletas,1597096,25500,2021-11-04,30100,Barranquilla,ATLÁNTICO,Grupo Comercial Éxito,Atlantico
19898,122911,Lava Vajillas,Tabletas,1597096,27150,2021-11-06,30100,Barranquilla,ATLÁNTICO,Grupo Comercial Éxito,Atlantico
19899,122911,Lava Vajillas,Tabletas,1597096,33050,2022-02-15,30100,Barranquilla,ATLÁNTICO,Grupo Comercial Éxito,Atlantico
19900,122912,Lava Vajillas,Abrillantador,1597096,20000,2021-10-08,26400,Barranquilla,ATLÁNTICO,Grupo Comercial Éxito,Atlantico
19901,122912,Lava Vajillas,Abrillantador,1597096,20000,2021-11-04,26400,Barranquilla,ATLÁNTICO,Grupo Comercial Éxito,Atlantico
19902,122912,Lava Vajillas,Abrillantador,1597096,20000,2021-11-06,26400,Barranquilla,ATLÁNTICO,Grupo Comercial Éxito,Atlantico
19903,122912,Lava Vajillas,Abrillantador,1597096,28050,2022-02-15,26400,Barranquilla,ATLÁNTICO,Grupo Comercial Éxito,Atlantico
19904,123030,Lava Vajillas,Polvo,1597096,35600,2021-10-08,40100,Barranquilla,ATLÁNTICO,Grupo Comercial Éxito,Atlantico
19905,123030,Lava Vajillas,Polvo,1597096,36250,2021-11-04,40100,Barranquilla,ATLÁNTICO,Grupo Comercial Éxito,Atlantico
19906,123030,Lava Vajillas,Polvo,1597096,36500,2021-11-06,40100,Barranquilla,ATLÁNTICO,Grupo Comercial Éxito,Atlantico
19907,123030,Lava Vajillas,Polvo,1597096,46900,2022-02-15,40100,Barranquilla,ATLÁNTICO,Grupo Comercial Éxito,Atlantico
19908,123056,Cuidado Muebles,Cubrerasguños,1597096,9470,2021-10-08,8850,Barranquilla,ATLÁNTICO,Grupo Comercial Éxito,Atlantico
19909,123056,Cuidado Muebles,Cubrerasguños,1597096,9450,2021-11-04,8850,Barranquilla,ATLÁNTICO,Grupo Comercial Éxito,Atlantico
19910,123056,Cuidado Muebles,Cubrerasguños,1597096,9470,2021-11-06,8850,Barranquilla,ATLÁNTICO,Grupo Comercial Éxito,Atlantico
19911,123058,Cuidado Muebles,Lustramuebles,1597096,10950,2021-11-04,9250,Barranquilla,ATLÁNTICO,Grupo Comercial Éxito,Atlantico
19912,123058,Cuidado Muebles,Lustramuebles,1597096,10750,2021-11-06,9250,Barranquilla,ATLÁNTICO,Grupo Comercial Éxito,Atlantico
19913,123058,Cuidado Muebles,Lustramuebles,1597096,11850,2022-02-15,9250,Barranquilla,ATLÁNTICO,Grupo Comercial Éxito,Atlantico
19914,122891,Limpiadores Especializados,Bronce Y Otros Pulidores De Metales,1597096,8720,2021-10-08,8500,Barranquilla,ATLÁNTICO,Grupo Comercial Éxito,Atlantico
19915,122891,Limpiadores Especializados,Bronce Y Otros Pulidores De Metales,1597096,8720,2021-11-04,8500,Barranquilla,ATLÁNTICO,Grupo Comercial Éxito,Atlantico
19916,122891,Limpiadores Especializados,Bronce Y Otros Pulidores De Metales,1597096,8720,2021-11-06,8500,Barranquilla,ATLÁNTICO,Grupo Comercial Éxito,Atlantico
19917,122891,Limpiadores Especializados,Bronce Y Otros Pulidores De Metales,1597096,9210,2022-02-15,8500,Barranquilla,ATLÁNTICO,Grupo Comercial Éxito,Atlantico
19918,122909,Limpiadores Especializados,Limpiadores De Hornos,1597096,9510,2021-10-08,9800,Barranquilla,ATLÁNTICO,Grupo Comercial Éxito,Atlantico
19919,122909,Limpiadores Especializados,Limpiadores De Hornos,1597096,9510,2021-11-04,9800,Barranquilla,ATLÁNTICO,Grupo Comercial Éxito,Atlantico
19920,122909,Limpiadores Especializados,Limpiadores De Hornos,1597096,9510,2021-11-06,9800,Barranquilla,ATLÁNTICO,Grupo Comercial Éxito,Atlantico
19921,122909,Limpiadores Especializados,Limpiadores De Hornos,1597096,10950,2022-02-15,9800,Barranquilla,ATLÁNTICO,Grupo Comercial Éxito,Atlantico
19922,122910,Limpiadores Especializados,Limpiadores De Hornos,1597096,9510,2021-10-08,9800,Barranquilla,ATLÁNTICO,Grupo Comercial Éxito,Atlantico
19923,122910,Limpiadores Especializados,Limpiadores De Hornos,1597096,9510,2021-11-04,9800,Barranquilla,ATLÁNTICO,Grupo Comercial Éxito,Atlantico
19924,122910,Limpiadores Especializados,Limpiadores De Hornos,1597096,9510,2021-11-06,9800,Barranquilla,ATLÁNTICO,Grupo Comercial Éxito,Atlantico
19925,122910,Limpiadores Especializados,Limpiadores De Hornos,1597096,10950,2022-02-15,9800,Barranquilla,ATLÁNTICO,Grupo Comercial Éxito,Atlantico
19926,122926,Limpiadores Especializados,Pulidores De Metales En Plata,1597096,22250,2021-10-08,21550,Barranquilla,ATLÁNTICO,Grupo Comercial Éxito,Atlantico
19927,122926,Limpiadores Especializados,Pulidores De Metales En Plata,1597096,22250,2021-11-04,21550,Barranquilla,ATLÁNTICO,Grupo Comercial Éxito,Atlantico
19928,122926,Limpiadores Especializados,Pulidores De Metales En Plata,1597096,22250,2021-11-06,21550,Barranquilla,ATLÁNTICO,Grupo Comercial Éxito,Atlantico
19929,122926,Limpiadores Especializados,Pulidores De Metales En Plata,1597096,23350,2022-02-15,21550,Barranquilla,ATLÁNTICO,Grupo Comercial Éxito,Atlantico
19930,123052,Limpia Pisos Especializados,Pisos,1597096,25100,2021-10-08,21000,Barranquilla,ATLÁNTICO,Grupo Comercial Éxito,Atlantico
19931,123052,Limpia Pisos Especializados,Pisos,1597096,24600,2021-11-04,21000,Barranquilla,ATLÁNTICO,Grupo Comercial Éxito,Atlantico
19932,123052,Limpia Pisos Especializados,Pisos,1597096,25100,2021-11-06,21000,Barranquilla,ATLÁNTICO,Grupo Comercial Éxito,Atlantico
